site_code,site_name,part_number,part_serial_number,part_domain_1,part_domain_2,part_domain_3
du0276,zxo_7nissan2,bmg980336/2,x052788200,telecom,bss,pdu
du0276,zxo_7nissan2,acu-a20-s,000006162611007c8,telecom,bss,ret
du0278,zakho_court,bml161184/1,br84896100,telecom,bss,psu
du0278,zakho_court,kdu137569/1,tu8xam5235,telecom,bss,du
du0278,zakho_court,bmg980336/2,x053048506,telecom,bss,pdu
du0278,zakho_court,acu-a20-s,000006192312000b0,telecom,bss,ret
du0278,zakho_court,krc161282/2,cr9j278051,telecom,bss,ru
du0278,zakho_court,acu-a20-s,6.19231e+11,telecom,bss,ret
du0278,zakho_court,acu-a20-s,000006192312000de,telecom,bss,ret
du0278,zakho_court,acu-a20-s,0000061923120010d,telecom,bss,ret
du0278,zakho_court,krc161282/2,cn30924682,telecom,bss,ru
du0278,zakho_court,krc161262/2,d16u194242,telecom,bss,ru
du0278,zakho_court,krc161262/2,d16v638483,telecom,bss,ru
du0278,zakho_court,krc161262/2,d16v638484,telecom,bss,ru
du0278,zakho_court,bml161184/1,br84896102,telecom,bss,psu
du0278,zakho_court,bml161184/1,br84896106,telecom,bss,psu
du0278,zakho_court,302/bfm901292,d16u130730,telecom,bss,bts
du0278,zakho_court,krc161622/1,tu8u0046xz,telecom,bss,ru
du0278,zakho_court,krc161622/1,tu8u0046y9,telecom,bss,ru
du0278,zakho_court,krc161622/1,tu8u005aud,telecom,bss,ru
du0278,zakho_court,bmg980336/7,x053114831,telecom,bss,pdu
du0278,zakho_court,bmg980336/2,x053048520,telecom,bss,pdu
du0278,zakho_court,kdu137848/11,td3b782656,telecom,bss,baseband
du0278,zakho_court,bmg980336/7,dx10305584,telecom,bss,pdu
du0279,zxo_rekavani2,302/bfm901292,d16e107752,telecom,bss,bts
du0279,zxo_rekavani2,kdu137569/1,tu8xaw1621,telecom,bss,du
du0279,zxo_rekavani2,86010148v01,e4j4354806-xx,telecom,bss,ret
du0279,zxo_rekavani2,86010148v01,csi3096902-xx,telecom,bss,ret
du0279,zxo_rekavani2,86010148v01,csi4476539-xx,telecom,bss,ret
du0279,zxo_rekavani2,krc161260/1,d16h045854,telecom,bss,ru
du0279,zxo_rekavani2,tta-glg120h,as192501263,telecom,bss,tma
du0279,zxo_rekavani2,tta-glg120h,as192501281,telecom,bss,tma
du0279,zxo_rekavani2,tta-glg120h,as192200225,telecom,bss,tma
du0279,zxo_rekavani2,krc161260/1,d16h045851,telecom,bss,ru
du0279,zxo_rekavani2,krc161260/1,d16h045853,telecom,bss,ru
du0279,zxo_rekavani2,krc161280/1,d168331561,telecom,bss,ru
du0279,zxo_rekavani2,krc161280/1,d16f843423,telecom,bss,ru
du0279,zxo_rekavani2,bml161184/1,bw97349676,telecom,bss,psu
du0279,zxo_rekavani2,bml161184/1,bw97349700,telecom,bss,psu
du0279,zxo_rekavani2,bml161184/1,br86207437,telecom,bss,psu
du0279,zxo_rekavani2,bml161184/1,bw97490132,telecom,bss,psu
du0279,zxo_rekavani2,krc161622/1,tu8u005ax6,telecom,bss,ru
du0279,zxo_rekavani2,bmg980336/7,dx10305768,telecom,bss,pdu
du0279,zxo_rekavani2,krc161622/1,tu8u005cf4,telecom,bss,ru
du0279,zxo_rekavani2,krc161622/1,tu8u005cfa,telecom,bss,ru
du0279,zxo_rekavani2,bmg980336/2,x052308224,telecom,bss,pdu
du0279,zxo_rekavani2,bmg980336/2,x052308259,telecom,bss,pdu
du0279,zxo_rekavani2,kdu137569/1,d16m417661,telecom,bss,du
du0279,zxo_rekavani2,kdu137848/11,e23a857639,telecom,bss,baseband
du0279,zxo_rekavani2,bmg980336/2,x052308261,telecom,bss,pdu
du0281,khank4,krc161260/1,d16g097209,telecom,bss,ru
du0281,khank4,bml161184/1,bw97349408,telecom,bss,psu
du0281,khank4,kdu137569/1,tu8xk71831,telecom,bss,du
du0281,khank4,bmg980336/2,c941698699,telecom,bss,pdu
du0281,khank4,302/bfm901292,d16e060545,telecom,bss,bts
du0283,sarzer2,krc161260/1,d16g245571,telecom,bss,ru
du0283,sarzer2,kdu137569/1,tu8xd20574,telecom,bss,du
du0283,sarzer2,krc161260/1,d16g645966,telecom,bss,ru
du0284,lower_malta,86010148v01,i0m0881986-b1,telecom,bss,ret
du0284,lower_malta,kdu137569/1,d16s677325,telecom,bss,du
du0284,lower_malta,86010148v01,i0m0562715-r1,telecom,bss,ret
du0284,lower_malta,86010148v01,i0m0562716-r1,telecom,bss,ret
du0284,lower_malta,86010148v01,i0m0562717-r1,telecom,bss,ret
du0284,lower_malta,86010148v01,i0m0562718-b1,telecom,bss,ret
du0284,lower_malta,86010148v01,i0m0562746-b1,telecom,bss,ret
du0284,lower_malta,krc161260/1,d16g988560,telecom,bss,ru
du0284,lower_malta,bml161184/1,br85053815,telecom,bss,psu
du0284,lower_malta,tta-glg120h,as192200138,telecom,bss,tma
du0284,lower_malta,tta-glg120h,as192101801,telecom,bss,tma
du0284,lower_malta,tta-glg120h,as192200257,telecom,bss,tma
du0284,lower_malta,krc161260/1,d16u394342,telecom,bss,ru
du0284,lower_malta,krc161260/1,d16h034124,telecom,bss,ru
du0284,lower_malta,krc161282/2,d16v609644,telecom,bss,ru
du0284,lower_malta,krc161282/2,d16v609647,telecom,bss,ru
du0284,lower_malta,bml161184/1,bw97384263,telecom,bss,psu
du0284,lower_malta,krc161282/2,d16v609557,telecom,bss,ru
du0284,lower_malta,bml161184/1,br85045713,telecom,bss,psu
du0284,lower_malta,bml161184/1,br85045724,telecom,bss,psu
du0284,lower_malta,302/bfm901292,d16v656862,telecom,bss,bts
du0284,lower_malta,krc161622/1,tu8u0058wa,telecom,bss,ru
du0284,lower_malta,bmg980336/7,x053140844,telecom,bss,pdu
du0284,lower_malta,bmg980336/2,x053076012,telecom,bss,pdu
du0284,lower_malta,krc161622/1,tu8u005d9j,telecom,bss,ru
du0284,lower_malta,krc161622/1,tu8u005kfc,telecom,bss,ru
du0284,lower_malta,kdu137848/11,td3b782543,telecom,bss,baseband
du0284,lower_malta,bmg980336/2,x053050505,telecom,bss,pdu
du0285,arez,krc161670/1,e552173270,telecom,bss,ru
du0285,arez,kdu137569/1,d16v575377,telecom,bss,du
du0285,arez,krc161670/1,e552173395,telecom,bss,ru
du0285,arez,krc161670/1,e552173394,telecom,bss,ru
du0287,meran3,krc161622/1,tu8u004jgh,telecom,bss,ru
du0287,meran3,kdu137848/11,e23b169850,telecom,bss,baseband
du0287,meran3,86010148v01,i0m0563084-xx,telecom,bss,ret
du0287,meran3,86010148v01,i0m0563134-xx,telecom,bss,ret
du0287,meran3,krc161260/1,d16g868228,telecom,bss,ru
du0287,meran3,tta-glg120h,as192500592,telecom,bss,tma
du0287,meran3,tta-glg120h,as192500060,telecom,bss,tma
du0287,meran3,tta-glg120h,as192500158,telecom,bss,tma
du0287,meran3,krc161260/1,d16g888972,telecom,bss,ru
du0287,meran3,krc161260/1,d16g888973,telecom,bss,ru
du0287,meran3,bml161184/1,br83350413,telecom,bss,psu
du0287,meran3,bml161184/1,br83350439,telecom,bss,psu
du0287,meran3,bml161184/1,br83350440,telecom,bss,psu
du0287,meran3,krc161622/1,tu8u004jgm,telecom,bss,ru
du0287,meran3,krc161622/1,tu8u004jjf,telecom,bss,ru
du0287,meran3,302/bfm901292,d16g933193,telecom,bss,bts
du0287,meran3,bmg980336/2,x052453114,telecom,bss,pdu
du0287,meran3,bmg980336/2,x052458968,telecom,bss,pdu
du0287,meran3,bmg980336/2,x052458969,telecom,bss,pdu
du0287,meran3,kdu137569/1,tu8xl73618,telecom,bss,du
du0287,meran3,86010148v01,i0m0563056-xx,telecom,bss,ret
du0289,duhok_mall,86010148v01,i0m0883768-xx,telecom,bss,ret
du0289,duhok_mall,kdu137569/1,tu8xbp2728,telecom,bss,du
du0289,duhok_mall,86010148v01,i0m0883784-xx,telecom,bss,ret
du0289,duhok_mall,86010148v01,e4j4354834-xx,telecom,bss,ret
du0289,duhok_mall,86010148v01,e4j3907400-xx,telecom,bss,ret
du0289,duhok_mall,krc161260/1,d16u017940,telecom,bss,ru
du0289,duhok_mall,krc161260/1,d16u017954,telecom,bss,ru
du0289,duhok_mall,krc161466/2,cd3u786739,telecom,bss,ru
du0289,duhok_mall,86010148v01,e4j3885753-xx,telecom,bss,ret
du0289,duhok_mall,tta-glg120h,as192501602,telecom,bss,tma
du0289,duhok_mall,kdu137925/31,b440209169,telecom,bss,baseband
du0289,duhok_mall,tta-glg120h,as192400792,telecom,bss,tma
du0289,duhok_mall,tta-glg120h,as192300263,telecom,bss,tma
du0289,duhok_mall,krc161260/1,d16u017941,telecom,bss,ru
du0289,duhok_mall,krc161466/2,cd3u786745,telecom,bss,ru
du0289,duhok_mall,krc161466/2,cd3u786751,telecom,bss,ru
du0289,duhok_mall,bml161184/1,br85034218,telecom,bss,psu
du0289,duhok_mall,bml161184/1,br85034263,telecom,bss,psu
du0289,duhok_mall,bml161184/1,br85034264,telecom,bss,psu
du0289,duhok_mall,bml161184/1,br85034267,telecom,bss,psu
du0289,duhok_mall,302/bfm901292,d16v606331,telecom,bss,bts
du0289,duhok_mall,bmg980336/7,x053138377,telecom,bss,pdu
du0289,duhok_mall,bmg980336/2,x053159449,telecom,bss,pdu
du0289,duhok_mall,bmg980336/2,c941696228,telecom,bss,pdu
du0289,duhok_mall,86010148v01,i0m0883783-xx,telecom,bss,ret
du0290,maseke3,bmg980336/2,x052448819,telecom,bss,pdu
du0290,maseke3,kdu137569/1,tu8xk68619,telecom,bss,du
du0290,maseke3,86010148v01,e4j2992785-xx,telecom,bss,ret
du0290,maseke3,86010148v01,e4j2992814-xx,telecom,bss,ret
du0290,maseke3,kdu137925/31,b441044690,telecom,bss,baseband
du0290,maseke3,krc161280/1,d16g622329,telecom,bss,ru
du0290,maseke3,krc161280/1,d16g859398,telecom,bss,ru
du0290,maseke3,krc161466/2,d822860191,telecom,bss,ru
du0290,maseke3,krc161466/2,d822860198,telecom,bss,ru
du0290,maseke3,krc161466/2,d822864509,telecom,bss,ru
du0290,maseke3,bml161184/1,bw99669119,telecom,bss,psu
du0290,maseke3,bml161184/1,br86489741,telecom,bss,psu
du0290,maseke3,bml161184/1,br86489945,telecom,bss,psu
du0290,maseke3,krc161670/1,e553567548,telecom,bss,ru
du0290,maseke3,krc161670/1,e553570987,telecom,bss,ru
du0290,maseke3,krc161670/1,e553576918,telecom,bss,ru
du0290,maseke3,bmg980336/2,x052453086,telecom,bss,pdu
du0290,maseke3,bmg980336/2,x052453087,telecom,bss,pdu
du0290,maseke3,kdu137569/1,tu8xq95329,telecom,bss,du
du0290,maseke3,86010148v01,csj2716318-xx,telecom,bss,ret
du0291,korek_duhok_hq,bml161184/1,br83383254,telecom,bss,psu
du0291,korek_duhok_hq,kdu137569/1,tu8xl09794,telecom,bss,du
du0291,korek_duhok_hq,bmg980336/2,x052448943,telecom,bss,pdu
du0291,korek_duhok_hq,bmg980336/2,x052448933,telecom,bss,pdu
du0292,ibrahim_xalil1,krc161280/1,d16h061699,telecom,bss,ru
du0292,ibrahim_xalil1,kdu137848/11,e23b232389,telecom,bss,baseband
du0292,ibrahim_xalil1,bml161184/1,br83233008,telecom,bss,psu
du0292,ibrahim_xalil1,tta-glg120h,as192300189,telecom,bss,tma
du0292,ibrahim_xalil1,acu-a20-s,00000617021110ab8,telecom,bss,ret
du0292,ibrahim_xalil1,acu-a20-s,0000061703111022a,telecom,bss,ret
du0292,ibrahim_xalil1,86010148v01,csi0912136-xx,telecom,bss,ret
du0292,ibrahim_xalil1,86010148v01,csi0912137-xx,telecom,bss,ret
du0292,ibrahim_xalil1,86010148v01,csi0912393-xx,telecom,bss,ret
du0292,ibrahim_xalil1,tta-glg120h,as192600394,telecom,bss,tma
du0292,ibrahim_xalil1,tta-glg120h,as192600402,telecom,bss,tma
du0292,ibrahim_xalil1,acu-a20-s,0000061703111021d,telecom,bss,ret
du0292,ibrahim_xalil1,krc161280/1,d16h075555,telecom,bss,ru
du0292,ibrahim_xalil1,krc11862/2,d166939568,telecom,bss,ru
du0292,ibrahim_xalil1,krc11862/2,d166953901,telecom,bss,ru
du0292,ibrahim_xalil1,krc11862/2,d166954354,telecom,bss,ru
du0292,ibrahim_xalil1,krc161297/2,d16q491407,telecom,bss,ru
du0292,ibrahim_xalil1,krc161297/2,d16q491851,telecom,bss,ru
du0292,ibrahim_xalil1,krc161297/2,d16q558975,telecom,bss,ru
du0292,ibrahim_xalil1,bml161184/1,br83232997,telecom,bss,psu
du0292,ibrahim_xalil1,302/bfm901292,d16h096520,telecom,bss,bts
du0292,ibrahim_xalil1,bmg980336/2,x052460550,telecom,bss,pdu
du0292,ibrahim_xalil1,bmg980336/2,x052460650,telecom,bss,pdu
du0292,ibrahim_xalil1,bmg980336/2,x052460662,telecom,bss,pdu
du0292,ibrahim_xalil1,kdu137569/1,tu8xl79656,telecom,bss,du
du0292,ibrahim_xalil1,kdu137569/1,tu8xl79848,telecom,bss,du
du0292,ibrahim_xalil1,bml161184/1,br83232984,telecom,bss,psu
du0293,sumel_park,bml161184/1,br83397980,telecom,bss,psu
du0293,sumel_park,kdu137848/11,e23b169873,telecom,bss,baseband
du0293,sumel_park,86010148v01,i0m0882738-r1,telecom,bss,ret
du0293,sumel_park,86010148v01,i0m0882742-xx,telecom,bss,ret
du0293,sumel_park,86010148v01,i0m0882748-r1,telecom,bss,ret
du0293,sumel_park,86010148v01,i0m0883064-xx,telecom,bss,ret
du0293,sumel_park,86010148v01,i0l4128312-r1,telecom,bss,ret
du0293,sumel_park,bmg980336/2,x052444888,telecom,bss,pdu
du0293,sumel_park,tta-glg120h,as195200173,telecom,bss,tma
du0293,sumel_park,tta-glg120h,as195200199,telecom,bss,tma
du0293,sumel_park,tta-glg120h,as192400208,telecom,bss,tma
du0293,sumel_park,krc161260/1,d16q676275,telecom,bss,ru
du0293,sumel_park,krc161260/1,d16q676279,telecom,bss,ru
du0293,sumel_park,krc161260/1,d16q681278,telecom,bss,ru
du0293,sumel_park,krc161282/2,cr9j278014,telecom,bss,ru
du0293,sumel_park,krc161282/2,d16v613839,telecom,bss,ru
du0293,sumel_park,krc161282/2,d16v613842,telecom,bss,ru
du0293,sumel_park,bml161184/1,br83397974,telecom,bss,psu
du0293,sumel_park,bml161184/1,br83398047,telecom,bss,psu
du0293,sumel_park,krc161622/1,tu8u004j4x,telecom,bss,ru
du0293,sumel_park,krc161622/1,tu8u004j51,telecom,bss,ru
du0293,sumel_park,302/bfm901292,d16h302577,telecom,bss,bts
du0293,sumel_park,krc161622/1,tu8u005gzz,telecom,bss,ru
du0293,sumel_park,bmg980336/2,x052447600,telecom,bss,pdu
du0293,sumel_park,bmg980336/2,x052447602,telecom,bss,pdu
du0293,sumel_park,kdu137569/1,d16q709338,telecom,bss,du
du0293,sumel_park,86010148v01,i0m0882734-xx,telecom,bss,ret
du0294,hawshke2,krc161622/1,tu8u005gyb,telecom,bss,ru
du0294,hawshke2,kdu137569/1,d16v566795,telecom,bss,du
du0294,hawshke2,86010148v01,e4j3912555-b1,telecom,bss,ret
du0294,hawshke2,86010148v01,i0l3863225-r1,telecom,bss,ret
du0294,hawshke2,86010148v01,i0l4241132-r1,telecom,bss,ret
du0294,hawshke2,86010148v01,i0l3863032-r1,telecom,bss,ret
du0294,hawshke2,bml161184/1,bw99669236,telecom,bss,psu
du0294,hawshke2,86010148v01,csi4476775-b1,telecom,bss,ret
du0294,hawshke2,tta-glg120h,as192200285,telecom,bss,tma
du0294,hawshke2,tta-glg120h,as192600385,telecom,bss,tma
du0294,hawshke2,krc161260/1,d16q676277,telecom,bss,ru
du0294,hawshke2,krc161260/1,d16q684975,telecom,bss,ru
du0294,hawshke2,krc161260/1,d16h034373,telecom,bss,ru
du0294,hawshke2,tta-glg120h,as192101984,telecom,bss,tma
du0294,hawshke2,krc161282/2,d16u092377,telecom,bss,ru
du0294,hawshke2,krc161282/2,d16v609842,telecom,bss,ru
du0294,hawshke2,krc161282/2,d16v613866,telecom,bss,ru
du0294,hawshke2,bml161184/1,bw99669138,telecom,bss,psu
du0294,hawshke2,bml161184/1,bw99669166,telecom,bss,psu
du0294,hawshke2,302/bfm901292,d16g945645,telecom,bss,bts
du0294,hawshke2,krc161622/1,tu8u005gyd,telecom,bss,ru
du0294,hawshke2,krc161622/1,tu8u005gym,telecom,bss,ru
du0294,hawshke2,bmg980336/2,x052448778,telecom,bss,pdu
du0294,hawshke2,bmg980336/2,x052453104,telecom,bss,pdu
du0294,hawshke2,bmg980336/2,x052457658,telecom,bss,pdu
du0294,hawshke2,kdu137848/11,e23b169796,telecom,bss,baseband
du0294,hawshke2,86010148v01,e4j3907421-b1,telecom,bss,ret
du0295,shkaft_mara,86010148v01,e4j3907435-xx,telecom,bss,ret
du0295,shkaft_mara,kdu137569/1,tu8xr05586,telecom,bss,du
du0295,shkaft_mara,krc161260/1,d16g853798,telecom,bss,ru
du0295,shkaft_mara,krc161260/1,d16g853813,telecom,bss,ru
du0295,shkaft_mara,kdu137569/1,tu8xl73591,telecom,bss,du
du0295,shkaft_mara,kdu137848/11,td3b782565,telecom,bss,baseband
du0295,shkaft_mara,acu-a20-s,00000617021110cf6,telecom,bss,ret
du0295,shkaft_mara,tta-glg120h,as192500219,telecom,bss,tma
du0295,shkaft_mara,tta-glg120h,as192501117,telecom,bss,tma
du0295,shkaft_mara,86010148v01,e4j2992602-xx,telecom,bss,ret
du0295,shkaft_mara,tta-glg120h,as192400818,telecom,bss,tma
du0295,shkaft_mara,acu-a20-s,6.14151e+11,telecom,bss,ret
du0295,shkaft_mara,acu-a20-s,00000617021110ab3,telecom,bss,ret
du0295,shkaft_mara,krc161260/1,d16q684920,telecom,bss,ru
du0295,shkaft_mara,krc161280/1,d16g607283,telecom,bss,ru
du0295,shkaft_mara,krc161280/1,d16g607338,telecom,bss,ru
du0295,shkaft_mara,bml161184/1,bw9c100768,telecom,bss,psu
du0295,shkaft_mara,bml161184/1,bw99669103,telecom,bss,psu
du0295,shkaft_mara,bml161184/1,bw97455418,telecom,bss,psu
du0295,shkaft_mara,krc161622/1,tu8u0046zx,telecom,bss,ru
du0295,shkaft_mara,302/bfm901292,d16g945611,telecom,bss,bts
du0295,shkaft_mara,bmg980336/7,dx10310487,telecom,bss,pdu
du0295,shkaft_mara,krc161622/1,tu8u005ceu,telecom,bss,ru
du0295,shkaft_mara,krc161622/1,tu8u005e0r,telecom,bss,ru
du0295,shkaft_mara,bmg980336/2,x052449360,telecom,bss,pdu
du0295,shkaft_mara,bmg980336/2,x052453082,telecom,bss,pdu
du0295,shkaft_mara,bmg980336/2,x052453342,telecom,bss,pdu
du0295,shkaft_mara,86010148v01,e4j4354611-xx,telecom,bss,ret
du0297,bazar,bml161184/1,br84893071,telecom,bss,psu
du0297,bazar,kdu137569/1,td3b180692,telecom,bss,du
du0297,bazar,86010148v01,i0m0883098-b1,telecom,bss,ret
du0297,bazar,86010148v01,i0m0883102-b1,telecom,bss,ret
du0297,bazar,86010148v01,i0m0883109-b1,telecom,bss,ret
du0297,bazar,86010148v01,i0m0883112-r1,telecom,bss,ret
du0297,bazar,bmg980336/2,x053030488,telecom,bss,pdu
du0297,bazar,86010148v01,i0m0882896-r1,telecom,bss,ret
du0297,bazar,krc161260/1,d16u380374,telecom,bss,ru
du0297,bazar,kdu137569/1,tu8xal8194,telecom,bss,du
du0297,bazar,tta-glg120h,as192500649,telecom,bss,tma
du0297,bazar,tta-glg120h,as192400730,telecom,bss,tma
du0297,bazar,tta-glg120h,as192500090,telecom,bss,tma
du0297,bazar,krc161260/1,d16u394809,telecom,bss,ru
du0297,bazar,krc161260/1,d16u394846,telecom,bss,ru
du0297,bazar,krc161280/1,d16m595634,telecom,bss,ru
du0297,bazar,krc161280/1,d16n356844,telecom,bss,ru
du0297,bazar,bml161184/1,bw99655726,telecom,bss,psu
du0297,bazar,bml161184/1,bw97409258,telecom,bss,psu
du0297,bazar,bml161184/1,bw97498237,telecom,bss,psu
du0297,bazar,302/bfm901292,d16u120968,telecom,bss,bts
du0297,bazar,krc161622/1,tu8u0058vn,telecom,bss,ru
du0297,bazar,bmg980336/7,dx10305713,telecom,bss,pdu
du0297,bazar,krc161622/1,tu8u005kj6,telecom,bss,ru
du0297,bazar,krc161622/1,tu8u005n7j,telecom,bss,ru
du0297,bazar,bmg980336/2,x052896431,telecom,bss,pdu
du0297,bazar,kdu137848/11,td3b782591,telecom,bss,baseband
du0297,bazar,bmg980336/2,c941152831,telecom,bss,pdu
du0297,bazar,86010148v01,i0m0883022-r1,telecom,bss,ret
du0299,tanahy4,86010148v01,i0m0882872-xx,telecom,bss,ret
du0299,tanahy4,kdu137569/1,d16v571078,telecom,bss,du
du0299,tanahy4,86010148v01,i0m0882879-b1,telecom,bss,ret
du0299,tanahy4,86010148v01,i0m0882890-xx,telecom,bss,ret
du0299,tanahy4,86010148v01,i0m0882901-xx,telecom,bss,ret
du0299,tanahy4,86010148v01,i0m0882882-b1,telecom,bss,ret
du0299,tanahy4,bml161184/1,bw97406595,telecom,bss,psu
du0299,tanahy4,tta-glg120h,as192101264,telecom,bss,tma
du0299,tanahy4,krc161260/1,d16u339380,telecom,bss,ru
du0299,tanahy4,krc161260/1,d16u339389,telecom,bss,ru
du0299,tanahy4,krc161260/1,d16u339438,telecom,bss,ru
du0299,tanahy4,tta-glg120h,as192101933,telecom,bss,tma
du0299,tanahy4,tta-glg120h,as192101946,telecom,bss,tma
du0299,tanahy4,krc161282/2,ca72805001,telecom,bss,ru
du0299,tanahy4,krc161282/2,d16v617961,telecom,bss,ru
du0299,tanahy4,krc161282/2,ca72799034,telecom,bss,ru
du0299,tanahy4,bml161184/1,bw97405666,telecom,bss,psu
du0299,tanahy4,bml161184/1,bw97405717,telecom,bss,psu
du0299,tanahy4,302/bfm901292,d16v655680,telecom,bss,bts
du0299,tanahy4,bmg980336/7,x053096171,telecom,bss,pdu
du0299,tanahy4,bmg980336/2,x053160741,telecom,bss,pdu
du0299,tanahy4,krc161622/1,tu8u005gy5,telecom,bss,ru
du0299,tanahy4,krc161622/1,tu8u005gy7,telecom,bss,ru
du0299,tanahy4,krc161622/1,tu8u005gy9,telecom,bss,ru
du0299,tanahy4,bmg980336/2,x052978755,telecom,bss,pdu
du0299,tanahy4,kdu137848/11,e23b169862,telecom,bss,baseband
du0299,tanahy4,86010148v01,i0m0882876-b1,telecom,bss,ret
du0300,family_mall_du,krc161282/2,d16f762851,telecom,bss,ru
du0300,family_mall_du,krc161282/2,d16f768648,telecom,bss,ru
du0300,family_mall_du,krc161297/2,cr9j248809,telecom,bss,ru
du0300,family_mall_du,krc161297/2,d16n582293,telecom,bss,ru
du0300,family_mall_du,krc161297/2,d16n582443,telecom,bss,ru
du0300,family_mall_du,bml161174/1,bw93239045,telecom,bss,psu
du0300,family_mall_du,kdu137569/1,d166533953,telecom,bss,du
du0300,family_mall_du,bml161174/1,bw93240382,telecom,bss,psu
du0300,family_mall_du,103/bfm901298,d166680657,telecom,bss,bts
du0300,family_mall_du,bmg980336/6,x051963096,telecom,bss,pdu
du0300,family_mall_du,bmg980336/2,c941887445,telecom,bss,pdu
du0300,family_mall_du,bmg980336/2,x051971212,telecom,bss,pdu
du0300,family_mall_du,kdu137848/11,e96a005qjc,telecom,bss,baseband
du0300,family_mall_du,bml161174/1,bw93239124,telecom,bss,psu
du4638,zirka_prison,krc161260/1,d16g150327,telecom,bss,ru
du4638,zirka_prison,kdu137569/1,tu8xk86431,telecom,bss,du
du4638,zirka_prison,krc161260/1,d16g150380,telecom,bss,ru
du4638,zirka_prison,krc161260/1,d16g150366,telecom,bss,ru
du4653,semel_bb,kdu137569/1,tu8xq84382,telecom,bss,du
du4653,semel_bb,krc161260/1,d16d994258,telecom,bss,ru
du4662,eminke_vlg,bml161184/1,br84490916,telecom,bss,psu
du4662,eminke_vlg,kdu137569/1,tu8xh87449,telecom,bss,du
du4662,eminke_vlg,bmg980336/2,c941399511,telecom,bss,pdu
du4662,eminke_vlg,bml161174/1,br86427149,telecom,bss,psu
ne0301,bamshmsh,krc161280/1,d16e526704,telecom,bss,ru
ne0301,bamshmsh,kdu137569/1,d16e620430,telecom,bss,du
ne0301,bamshmsh,kdu137569/1,tu8xk27204,telecom,bss,du
ne0301,bamshmsh,krc161280/1,d16f227165,telecom,bss,ru
ne0302,goske1,kdu137569/1,a401925556,telecom,bss,du
ne0302,goske1,bmg980336/2,x053077397,telecom,bss,pdu
ne0302,goske1,bmg980336/6,x051867724,telecom,bss,pdu
ne0302,goske1,krc161619/1,e551635082,telecom,bss,ru
ne0302,goske1,kdu137569/1,tu8xd19970,telecom,bss,du
ne0302,goske1,krc161619/1,e551872891,telecom,bss,ru
ne0302,goske1,krc161670/1,e552078930,telecom,bss,ru
ne0302,goske1,krc161670/1,e552150659,telecom,bss,ru
ne0302,goske1,krc161619/1,e551648718,telecom,bss,ru
ne0303,pires1,krc161670/1,e552078922,telecom,bss,ru
ne0303,pires1,krc161670/1,e552150644,telecom,bss,ru
ne0303,pires1,krc161619/1,e551534854,telecom,bss,ru
ne0303,pires1,kdu137569/1,tu8xd20601,telecom,bss,du
ne0303,pires1,krc161619/1,e551635079,telecom,bss,ru
ne0303,pires1,krc161670/1,e552150651,telecom,bss,ru
ne0303,pires1,kdu137569/1,tu8xc80462,telecom,bss,du
ne0303,pires1,krc161619/1,e551537474,telecom,bss,ru
ne0304,a8kre2,86010148v01,csi0912168-xx,telecom,bss,ret
ne0304,a8kre2,kdu137569/1,tu8xq55474,telecom,bss,du
ne0304,a8kre2,86010148v01,csi0912403-xx,telecom,bss,ret
ne0304,a8kre2,krc161280/1,d16n357027,telecom,bss,ru
ne0304,a8kre2,86010148v01,i0m0882863-xx,telecom,bss,ret
ne0304,a8kre2,krc161280/1,d16n357026,telecom,bss,ru
ne0304,a8kre2,krc161260/1,d16m820238,telecom,bss,ru
ne0304,a8kre2,krc161260/1,d16n286292,telecom,bss,ru
ne0304,a8kre2,krc161260/1,d16n286293,telecom,bss,ru
ne0304,a8kre2,acu-a20-s,00000617021110a99,telecom,bss,ret
ne0304,a8kre2,acu-a20-s,00000617021110aa0,telecom,bss,ret
ne0304,a8kre2,tta-glg120h,as192100082,telecom,bss,tma
ne0304,a8kre2,tta-glg120h,as192101135,telecom,bss,tma
ne0304,a8kre2,tta-glg120h,as192101209,telecom,bss,tma
ne0304,a8kre2,302/bfm901292,d16n900705,telecom,bss,bts
ne0304,a8kre2,bml161184/1,bw99695963,telecom,bss,psu
ne0304,a8kre2,bml161184/1,bw99695999,telecom,bss,psu
ne0304,a8kre2,bml161184/1,br85384966,telecom,bss,psu
ne0304,a8kre2,bml161184/1,br85385006,telecom,bss,psu
ne0304,a8kre2,krc161297/2,d16n582266,telecom,bss,ru
ne0304,a8kre2,krc161297/2,d16n582463,telecom,bss,ru
ne0304,a8kre2,krc161297/2,d16u001626,telecom,bss,ru
ne0304,a8kre2,bmg980336/2,x052636428,telecom,bss,pdu
ne0304,a8kre2,bmg980336/2,x052640172,telecom,bss,pdu
ne0304,a8kre2,bmg980336/2,x052642573,telecom,bss,pdu
ne0304,a8kre2,bmg980336/7,x052723125,telecom,bss,pdu
ne0304,a8kre2,kdu137848/11,e23a881933,telecom,bss,baseband
ne0304,a8kre2,kdu137569/1,d16s677271,telecom,bss,du
ne0304,a8kre2,kdu137569/1,d16s677310,telecom,bss,du
ne0304,a8kre2,86010148v01,csi0912375-xx,telecom,bss,ret
ne0305,a8kre3,86010148v01,csi0704592-xx,telecom,bss,ret
ne0305,a8kre3,kdu137569/1,d16p659968,telecom,bss,du
ne0305,a8kre3,86010148v01,csi0799403-xx,telecom,bss,ret
